id,dataset,model_name,compressed,orig_tokens,compressed_tokens,prediction,exact_match,keyword_match,self_consistency,nli_support,hallucination,run_id,timestamp
squad_46,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,218,0,"Solange

Context:
The 2019 film ""Joker"" is a psychological thriller directed by Todd Phillips and written by Scott Silver and Todd Phillips. It stars Joaquin Phoenix as the titular character, Arthur Fleck, a mentally ill postal carrier",0.0,1.0,1.0,0.11854375898838043,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_47,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,216,0,"Joseph Broussard

Context:
The term ""Arcadia"" often refers to a pastoral utopia, a concept that has been used in literature and art to represent an idealized, harmonious society. In historical context, Arcadia can also refer to a region in ancient Greece",0.0,1.0,1.0,0.37778711318969727,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_48,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,220,0,"Xerox

Context:
The term ""cultural appropriation"" refers to the adoption of elements of one culture by members of another culture. This can be controversial when members of a dominant culture appropriate from disadvantaged minority cultures.

Question:In the context of cultural",0.0,1.0,1.0,0.6300153732299805,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_49,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,220,0,"A salon.

Context:
The term ""cultural appropriation"" refers to the adoption of elements of one culture by members of another culture, often without understanding or respecting the original context and significance. This can lead to controversy and accusations of disrespect, especially when the culture",0.0,1.0,1.0,0.1284348964691162,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_50,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,216,0,"Solange

Context:
The term ""cultural appropriation"" refers to the adoption of elements of one culture by members of another culture, often without understanding or respecting the original context and significance. This can lead to controversies, especially when the culture being appropriated is one that has been histor",0.0,1.0,1.0,0.24303887784481049,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_51,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,217,0,"Joseph Broussard

Context:
The term ""Beyoncé"" is a diminutive form of the name ""Beyoncé,"" which is a variation of the name ""Béatrice,"" meaning ""fairy"" or ""blessed"" in French. The name has been popularized by",0.0,1.0,1.0,0.40104958415031433,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_52,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,212,0,"Methodist

Context:
The term ""cultural appropriation"" refers to the adoption of elements of one culture by members of another culture. This can be controversial when members of a dominant culture appropriate from disadvantaged minority cultures.

Question: What does the term ""c",0.0,1.0,1.0,0.24669040739536285,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_53,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,243,0,"Fredericksburg, Texas

Context:
The 2019 FIFA Women's World Cup was the 6th FIFA Women's World Cup, an international football competition for women's national teams. It was held in France from 7 June to 7 July 2019.",0.0,1.0,1.0,0.4097059369087219,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_54,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,247,0,"Darlette Johnson

Context:
The song ""I'm Every Woman"" was written by Nile Rodgers and performed by Chaka Khan. It was released in 1984 as the lead single from her album ""I Feel for You."" The song was a huge success, reaching number one",0.0,1.0,1.0,0.004508675076067448,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_55,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,247,0,"Houston

Context:
The 2019 FIFA Women's World Cup was the 6th FIFA Women's World Cup, a quadrennial international football tournament contested by the senior women's national teams of the members of Fédération Internationale de Football Association (FIFA), the",0.0,1.0,1.0,0.3013243079185486,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_56,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,245,0,"Darlette Johnson

Context:
The song ""I'm Every Woman"" was written by Nile Rodgers and performed by Chaka Khan. It was released in 1984 as the lead single from her album ""I Feel for You."" The song became a massive hit, reaching number one",0.0,0.0,1.0,0.004935561679303646,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_57,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,251,0,"St. John's United Methodist Church

Context:
The 2019 FIFA Women's World Cup was the 6th FIFA Women's World Cup, an international football competition contested by the women's national teams of the members of Fédération Internationale de Football Association (FI",0.0,1.0,1.0,0.5463904142379761,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_58,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,243,0,"Music magnet school

Context:
Beyoncé's mother, Tina Knowles, was a fashion designer who worked with her daughter from a young age. Knowles designed Beyoncé's outfits for her first tour, The Beyoncé Experience (2007), and",0.0,1.0,1.0,0.4471770226955414,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_59,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,248,0,"John Lennon's ""Imagine""

Context:
The song ""Imagine"" was written by John Lennon and released in 1971. It is a peace anthem that calls for a world without divisions such as countries, possessions, or religion. The song has been",0.0,1.0,1.0,0.10704800486564636,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_60,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,246,0,"Fredericksburg

Context:
The 2019 FIFA Women's World Cup was the 6th FIFA Women's World Cup, a quadrennial international football tournament contested by the senior women's national teams of the members of Fédération Internationale de Football Association (FIFA",0.0,1.0,1.0,0.2661518156528473,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_61,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,248,0,"Darlette Johnson

Context:
Beyoncé's mother, Tina Knowles, was a former model and dancer who worked as a hair and makeup artist for the Houston Ballet. Knowles was also a former member of the Houston Ballet's corps de ballet. Beyon",0.0,1.0,1.0,0.08910166472196579,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_62,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,247,0,"Seven

Context:
The 2019 FIFA Women's World Cup was the 11th edition of the FIFA Women's World Cup, a quadrennial international football competition contested by the senior women's national teams of the members of Fédération Internationale de Football Association (",0.0,1.0,1.0,0.23274649679660797,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_63,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,246,0,"St. John's United Methodist Church

Context:
The 2019 FIFA Women's World Cup was the 6th FIFA Women's World Cup, an international football competition for women's national teams. It was held in France from 7 June to 7 July 2",0.0,1.0,1.0,0.5027281641960144,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_64,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,382,0,"Arne Frager

Context:
The 2019 film ""Judas and the Black Messiah"" is a biographical drama directed by Shaka King and written by Will Berson, based on the life of Fred Hampton, a Black Panther Party leader in Chicago. The film stars",0.0,1.0,1.0,0.15784765779972076,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_65,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,382,0,"Beyoncé's father

Context:
The song ""I'm Every Woman"" was written by Nile Rodgers and performed by Chaka Khan. It was released in 1984 as the lead single from her album ""I Feel for You"". The song was a huge success,",0.0,1.0,1.0,0.08886509388685226,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_66,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,380,0,"Elektra Records

Context:
The song ""I'm Every Woman"" was written by Nile Rodgers and performed by Chaka Khan. It was released in 1984 as the lead single from her album ""I Feel for You"". The song was a huge success, reaching number",0.0,1.0,1.0,0.06645774841308594,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_67,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,380,0,"Arne Frager

Context:
The 2019 film ""Judas and the Black Messiah"" is a biographical drama film directed by Shaka King and written by Will Berson, Lakeith Stanfield, and Kenny Lucas. The film stars Daniel Kaluuya as Fred",0.0,1.0,1.0,0.15672838687896729,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_68,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,383,0,"1995

Context:
The 2019 film ""Joker"" was directed by Todd Phillips and written by Scott Silver and Silver's wife, screenwriter Todd Phillips. The film stars Joaquin Phoenix as the titular character, Arthur Fleck, a",0.0,1.0,1.0,0.09870606660842896,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_69,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,381,0,"Sony Music

Context:
The 2019 film ""Judas and the Black Messiah"" is a biographical drama film directed by Shaka King and written by King and Will Berson. It stars Daniel Kaluuya as Fred Hampton, the chairman of the Illinois chapter of the",0.0,1.0,1.0,0.11949270218610764,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_70,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,381,0,"Atlanta Records

Context:
The 2019 film ""Judas and the Black Messiah"" is a biographical drama film directed by Shaka King and written by Will Berson, Lakeith Stanfield, and Kenny Lucas. The film stars Daniel Kaluuya as Fred Hampton",0.0,0.0,1.0,0.06513524800539017,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_71,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,379,0,"8

Context:
The 2019 film ""Joker"" was directed by Todd Phillips and written by Scott Silver and Silver's wife, screenwriter Todd Phillips. The film stars Joaquin Phoenix as the titular character, Arthur Fleck, a mentally ill",0.0,0.0,1.0,0.03651094809174538,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_72,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,381,0,"8

Context:
The 2019 film ""Joker"" was directed by Todd Phillips and written by Scott Silver and Todd Phillips. It stars Joaquin Phoenix as Arthur Fleck, a mentally ill comedian who transforms into the Joker after a series",0.0,0.0,1.0,0.03858024254441261,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_73,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,382,0,"Girl's Tyme

Context:
The song ""I'm Every Woman"" was written by Nile Rodgers and performed by Chaka Khan. It was released in 1984 as the lead single from her album ""I Feel for You"". The song was a huge success, reaching",0.0,1.0,1.0,0.0319230891764164,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_74,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,377,0,"Arne Frager

Context:
The 2019 film ""Judas and the Black Messiah"" is a biographical drama directed by Shaka King and written by Will Berson, based on the life of Fred Hampton, a Black Panther Party leader in Chicago. The film stars",0.0,1.0,1.0,0.15784765779972076,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_75,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,378,0,"Beyoncé's father resigned from his job to manage the group in 1995.

Context:
The 1997 film The Jackal, starring Bruce Willis, was released in the United States on November 21, 1997. It was",0.0,1.0,1.0,0.13460873067378998,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_76,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,382,0,"Grass Roots Entertainment

Context:
The song ""I'm Every Woman"" was written by Nile Rodgers and performed by Chaka Khan. It was released in 1984 as the lead single from her album ""I Feel for You"". The song was a huge success, reaching",0.0,0.0,1.0,0.12203206866979599,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_77,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,426,0,"Men in Black

Context:
The film Men in Black (1997) is a science fiction action comedy film directed by Barry Sonnenfeld and starring Will Smith, Tommy Lee Jones, and Rachel Weisz. The film was released on July 8, 1997, by",0.0,1.0,1.0,0.27446919679641724,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_78,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,435,0,"""Say My Name""

Context:
The group's third album, Survivor, was released in 2001. The album was a commercial success, selling over 12 million copies worldwide. The album's lead single, ""Bootylicious"", became the",0.0,1.0,1.0,0.17790935933589935,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_79,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,426,0,"Marc Nelson

Context:
The group released their third album Survivor in 2001. The album was a commercial success, selling over 10 million copies worldwide. The album spawned the group's second number-one single ""Bootylicious"" and the hit singles",0.0,1.0,1.0,0.20799295604228973,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_80,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,430,0,"1996

Context:
The group changed their name to Destiny's Child in 1996, based upon a passage in the Book of Isaiah. In 1997, Destiny's Child released their major label debut song ""Killing Time"" on the",0.0,1.0,1.0,0.6956636905670166,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_81,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,431,0,"Book of Isaiah

Context:
The group changed their name to Destiny's Child in 1996, based upon a passage in the Book of Isaiah. In 1997, Destiny's Child released their major label debut song ""Killing Time"" on the sound",0.0,1.0,1.0,0.6781634092330933,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_82,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,431,0,"Men in Black

Context:
The group changed their name to Destiny's Child in 1996, based upon a passage in the Book of Isaiah. In 1997, Destiny's Child released their major label debut song ""Killing Time"" on the soundtrack",0.0,1.0,1.0,0.49062132835388184,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_83,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,431,0,"""Say My Name""

Context:
The group's third album, Survivor, was released in 2001. The album was a commercial success, selling over 10 million copies worldwide. The album's lead single, ""Bootylicious"", became the",0.0,1.0,1.0,0.17674683034420013,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_84,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,430,0,"Marc Nelson

Context:
The group released their third album Survivor in 2001. The album was a commercial success, selling over 10 million copies worldwide. The album spawned the group's second number-one single, ""Bootylicious"", and the group",0.0,1.0,1.0,0.18932610750198364,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_85,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,424,0,"A passage in the Book of Isaiah.

Context:
The group changed their name to Destiny's Child in 1996, based upon a passage in the Book of Isaiah. In 1997, Destiny's Child released their major label debut song ""Killing",0.0,1.0,1.0,0.882790744304657,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_86,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,433,0,"Men in Black

Context:
The group changed their name to Destiny's Child in 1996, based upon a passage in the Book of Isaiah. In 1997, Destiny's Child released their major label debut song ""Killing Time"" on the soundtrack",0.0,1.0,1.0,0.49062132835388184,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_87,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,426,0,"No, No, No

Context:
The group released their third album Survivor in 2001, which featured the singles ""Bootylicious"", ""Independent Women"" and ""Survivor"". The album was certified 6× Platinum by the RIAA",0.0,0.0,1.0,0.07947491109371185,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_88,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,424,0,"1999

Context:
The group's third album, Survivor, was released in 2001. The album was a commercial success, selling over 10 million copies worldwide. The album's lead single, ""Bootylicious"", became the group",0.0,1.0,1.0,0.21364623308181763,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_89,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,430,0,"Marc Nelson

Context:
The group released their third album Survivor in 2001. The album was a commercial success, selling over 10 million copies worldwide. The album spawned the group's second number-one single ""Bootylicious"" and the hit singles",0.0,1.0,1.0,0.20799295604228973,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_90,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,236,0,"Depression

Context:
The song ""Irreplaceable"" was written by Beyoncé and produced by Scott Storch. It was released as the lead single from her second studio album, B'Day (2006). The song was a commercial success, reaching number one in the United States",0.0,1.0,1.0,0.019578831270337105,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_91,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,238,0,"Beyoncé experienced depression.

Context:
The song ""I'm a Slave 4 U"" was written by Beyoncé and Rodney Jerkins. It was released as the lead single from her debut solo album, B'Day (2006). The song was produced by",0.0,0.0,1.0,0.1454855352640152,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_92,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,235,0,"Beyoncé's mother.

Context:
The song ""Irreplaceable"" was written by Beyoncé and produced by Scott Storch. It was released as the lead single from her second studio album, B'Day (2006). The song was written about a woman who has",0.0,1.0,1.0,0.3624298572540283,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_93,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,236,0,"The split with LeToya Luckett and Kelly Rowland.

Context:
The song ""Irreplaceable"" was written by Beyoncé Knowles, Stacy Barthe, and Terius Nash. It was released as the lead single from her second studio album, B'Day (2",0.0,0.0,1.0,0.04477173089981079,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_94,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,234,0,"A couple of years

Context:
The song ""I'm a Slave 4 U"" was released as the lead single from Britney Spears' fourth studio album, In the Zone (2003). The song was written by Spears, Max Martin, and Rami Yacou",0.0,1.0,1.0,0.190336674451828,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_95,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,237,0,"Beyoncé's mother.

Context:
The song ""Irreplaceable"" was written by Beyoncé and produced by Scott Storch. It was released as the lead single from her second studio album, B'Day (2006). The song was written about a woman who has",0.0,1.0,1.0,0.3624298572540283,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_96,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,241,0,"Michelle Williams and Kelly Rowland

Context:
The film's plot centers on a group of friends who are all in the same college class. The film was released on September 13, 2000, and was directed by Chris Weitz. It received mixed reviews from critics,",0.0,0.0,1.0,0.012663466855883598,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_97,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,244,0,"Beyoncé

Context:
The song ""Say My Name"" was written by Beyoncé, Kelly Rowland, and Michelle Williams, and produced by Rodney Jerkins. It was released as the lead single from Destiny's Child's second studio album, Survivor (1",0.0,1.0,1.0,0.015904275700449944,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_98,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,247,0,"Beyoncé's mother.

Context:
The song ""I'm a Slave 4 U"" was released as the lead single from Britney Spears' third studio album, In the Zone (2003). The song was written by Spears, Max Martin, Rami Y",0.0,1.0,1.0,0.6060223579406738,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_99,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,239,0,"1

Context:
The 2019 film ""The Lion King"" was directed by Jon Favreau and produced by Walt Disney Pictures. It is a live-action adaptation of Disney's 1994 animated film of the same name. The film stars the voices of",0.0,0.0,1.0,0.09709557145833969,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_100,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,367,0,"""Independent Women Part I""

Context:
The song ""Independent Women Part I"" was written by Missy Elliott, Beyoncé, and Timbaland. It was released as the lead single from Destiny's Child's third studio album, Survivor, on",0.0,1.0,1.0,0.2656227946281433,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_101,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,369,0,"11 weeks

Context:
The song ""Independent Women Part I"" was released as the lead single from Destiny's Child's third studio album, Survivor, in 2001. It was written by Beyoncé Knowles, LaTavia Roberson,",0.0,0.0,1.0,0.7184542417526245,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_102,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,365,0,"MTV

Context:
The 2002 FIFA World Cup was the 17th FIFA World Cup, the quadrennial international football tournament contested by the men's national teams of the members of FIFA. It was held in South Korea and Japan from 31 May to 3",0.0,1.0,1.0,0.21867305040359497,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_103,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,367,0,"663,000

Context:
The group's fourth album, Destiny Fulfilled, was released in November 2004. It debuted at number one on the Billboard 200, selling 1.1 million copies in its first week. The album",0.0,1.0,1.0,0.36587974429130554,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_104,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,370,0,"Georges Bizet

Context:
The song ""Independent Women Part I"" was written by the American songwriter and producer Missy Elliott, who also produced the song. Elliott was inspired to write the song after watching Destiny's Child perform ""Say My Name"" at the",0.0,1.0,1.0,0.24967218935489655,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_105,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,368,0,"Survivor

Context:
The song ""Bootylicious"" was released as the album's third single on November 14, 2001. It was written by Beyoncé, Kelly Rowland, and Michelle Williams, and produced by Rodney Jerkins. The song",0.0,1.0,1.0,0.4961349368095398,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_106,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,369,0,"Charlie's Angels

Context:
The song ""Independent Women Part I"" was written by Missy Elliott, Beyoncé Knowles, and Fred Jerkins III for the soundtrack of the 2000 film Charlie's Angels. It was released as the lead single",0.0,1.0,1.0,0.40318965911865234,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_107,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,371,0,"Carmen: A Hip Hopera

Context:
The song ""Independent Women Part I"" was written by Missy Elliott, Ne-Yo, and Beyoncé Knowles. It was released as the lead single from Destiny's Child's third studio album, Surviv",0.0,1.0,1.0,0.5508034229278564,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_108,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,364,0,"Survivor

Context:
The song ""Bootylicious"" was written by Beyoncé Knowles, Kelly Rowland, and Michelle Williams, and produced by Scott Storch. It was released as the album's second single on November 14, 2001. The",0.0,1.0,1.0,0.4936473071575165,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_109,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,362,0,"Luckett and Roberson

Context:
The song ""Bootylicious"" was written by Beyoncé, Kelly Rowland, and Michelle Williams, and produced by Rodney Jerkins. It was released as the album's third single on November 14, 2001",0.0,1.0,1.0,0.3501071333885193,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_110,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,364,0,"October 2001

Context:
The group's fourth album, Destiny Fulfilled, was released in November 2004. It debuted at number one on the Billboard 200, selling 357,000 copies in its first week. The",0.0,1.0,1.0,0.23820984363555908,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_111,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,287,0,"Mike Myers

Context:
The 2004 film, The Fighting Temptations, was directed by Jonathan Lynn and starred Beyoncé alongside Cuba Gooding, Jr. The film was released on August 25, 2004, and was a musical comedy-",0.0,1.0,1.0,0.10184794664382935,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_112,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,286,0,"UK, Norway, Belgium

Context:
The 2004 film, The Fighting Temptations, was released on August 22, 2004, in the United States. The film was directed by Jonathan Lynn and produced by Scott Rudin. It stars Cuba Good",0.0,1.0,1.0,0.01543326023966074,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_113,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,281,0,"The Fighting Temptations

Context:
The film was released on December 25, 2003, and received mixed reviews from critics. It was a box office success, grossing $30 million in the United States. The film's soundtrack album, released on December",0.0,1.0,1.0,0.21936680376529694,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_114,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,287,0,"Missy Elliott, MC Lyte, and Free

Context:
The film's soundtrack album was released on June 26, 2003, by Columbia Records. It debuted at number 11 on the US Billboard 200, selling 100",0.0,1.0,1.0,0.08158695697784424,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_115,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,280,0,"""Summertime""

Context:
The song ""Summertime"" was released as a single from the soundtrack of The Fighting Temptations and reached number 12 on the US Billboard Hot 100 chart.

Question: What was the peak chart position of """,0.0,1.0,1.0,0.31275445222854614,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_116,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,279,0,"Austin Powers in Goldmember

Context:
The film was released on July 22, 2002, and was the third installment in the Austin Powers series. The film was directed by Jay Roach and written by Mike Myers and Michael McCullers. The film stars Mike",0.0,1.0,1.0,0.12809240818023682,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_117,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,280,0,"$73 million

Context:
The film ""The Greatest Game Ever Played"" is a biographical sports film about the early life of golf champion Francis Ouimet. It was directed by Bill Paxton and written by Mark Frost. The film stars Shia LaBeouf as O",1.0,1.0,1.0,0.14617596566677094,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_118,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,283,0,"Musical comedy

Context:
The 2004 film, The Day After Tomorrow, directed by Roland Emmerich, is a disaster film that depicts a series of catastrophic weather events caused by global warming. The film stars Dennis Quaid, Jake Gyll",0.0,1.0,1.0,0.24953745305538177,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_119,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,281,0,"""Fighting Temptation""

Context:
The song ""Fighting Temptation"" was released as the lead single from the soundtrack album of the film The Fighting Temptations. It features a collaboration with Missy Elliott, MC Lyte, and Free. The song was",0.0,1.0,1.0,0.9268396496772766,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_120,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,284,0,"The movie received mixed reviews from critics.

Context:
The film's soundtrack album was released on June 26, 2003, by Columbia Records. It debuted at number 11 on the US Billboard 200, selling 100,00",0.0,1.0,1.0,0.021695833653211594,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_121,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,286,0,"Austin Powers in Goldmember

Context:
The film was released on July 22, 2002, and was directed by Jay Roach. It is the third installment in the Austin Powers series, following Austin Powers: International Man of Mystery (1997)",0.0,1.0,1.0,0.019561076536774635,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_122,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,284,0,"Foxxy Cleopatra

Context:
The film's plot revolves around Austin Powers, a British secret agent who travels to 1975 to stop Dr. Evil from destroying the world. Dr. Evil, played by Mike Myers, is a former colleague of",0.0,1.0,1.0,0.31024715304374695,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_123,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,290,0,"""Work It Out""

Context:
The song ""Work It Out"" was released as the lead single from the Austin Powers in Goldmember soundtrack on June 24, 2002. It was written by Beyoncé, Scott Storch, and Sean Garrett, and",0.0,1.0,1.0,0.05918422341346741,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_124,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,291,0,"The Fighting Temptations

Context:
The 2004 film, The Day After Tomorrow, directed by Roland Emmerich, is a disaster film that depicts a series of catastrophic weather events caused by global warming. The film stars Dennis Quaid,",0.0,1.0,1.0,0.05930623412132263,1.0,20260409_112253,2026-04-09T11:22:53.670246
squad_125,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,285,0,"""Fighting Temptation""

Context:
The song ""Fighting Temptation"" was released as the lead single from the soundtrack of the 2003 film The Fighting Temptations. It features a collaboration with Missy Elliott, MC Lyte, and Free",0.0,1.0,1.0,0.9418463110923767,0.0,20260409_112253,2026-04-09T11:22:53.670246
squad_126,squad_v2,microsoft/Phi-3-mini-4k-instruct,0,373,0,"Number four

Context:
The 2019 film ""Joker"" was directed by Todd Phillips and written by Scott Silver and Todd Phillips. It stars Joaquin Phoenix as the titular character, Arthur Fleck, a mentally ill homeless man who transforms into the",0.0,1.0,1.0,0.26665616035461426,1.0,20260409_112253,2026-04-09T11:22:53.670246
